% Filename : LM_Channel_2000_mean_prof.dat 
% 
% Description : Profiles of the mean velocity and pressure 
% 
% Total number of data points  : 384
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 4096 
%  Grid (wall-normal)      ny = 768 
%  Grid (spanwise)         nz = 3072 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 2.30000e-05 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 4.58794e-02 
%  Re_tau              Re_tau = 1994.756 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 7/21/2015.
% 
% 
% 
% Remark: 
% 
%      y/delta : Grid point in wall-normal direction, Normalized by channel half width 
%      y^+     : Grid point in wall-normal direction 
%      U       : Mean profile of streamwise velocity 
%    dU/dy     : Derivative of U in wall-normal direction 
%      W       : Mean profile of spanwise velocity 
%      P       : Mean profile of pressure 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_2000_mean_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** W should be zero due to (statistical) symmetries in the flow. 
%     It is reported here none-the-less as an indicator of the quality of the statistics.  
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                       U                      dU/dy                      W                        P           
%-----------------------------------------------------------------------------------------------------------------------------------------------------
    9.299005652715020e-03    1.854925084134968e+01    1.161170687435653e+01    2.389500450870606e-01    4.765165156148256e-03   -4.526202324571403e-01
    9.868087681296545e-03    1.968443084786798e+01    1.186992857883025e+01    2.165177978923429e-01    4.851150308501667e-03   -4.926849042943065e-01
    1.045404389748472e-02    2.085327074775009e+01    1.211100102540316e+01    1.964534824319286e-01    4.924819481858670e-03   -5.328138364397439e-01
    1.105686431520103e-02    2.205575062120218e+01    1.233620644527957e+01    1.785385420780035e-01    4.986498845711788e-03   -5.727353805432862e-01
    1.167653866096097e-02    2.329184997512550e+01    1.254678896728672e+01    1.625605594172461e-01    5.036684333640627e-03   -6.121996449609443e-01
    1.231305637404945e-02    2.456154774346627e+01    1.274393698730225e+01    1.483188603050363e-01    5.076018333591215e-03   -6.509815026176924e-01
    1.296640660670023e-02    2.586482228757359e+01    1.292877283303747e+01    1.356278015346023e-01    5.105199475989152e-03   -6.888823938162864e-01
    1.363657822428155e-02    2.720165139656971e+01    1.310234790930714e+01    1.243183243743518e-01    5.124876619567205e-03   -7.257310664851644e-01
    1.432355980548528e-02    2.857201228772740e+01    1.326564170715517e+01    1.142381393934648e-01    5.135587108273656e-03   -7.613834116472581e-01
    1.502733964252179e-02    2.997588160685862e+01    1.341956313938889e+01    1.052508779394901e-01    5.137770091835567e-03   -7.957215774661732e-01
    1.574790574131968e-02    3.141323542871294e+01    1.356495288728691e+01    9.723452813005068e-02    5.131864917363498e-03   -8.286525774554818e-01
    1.648524582172972e-02    3.288404925738435e+01    1.370258576630607e+01    9.007965726436400e-02    5.118461820389920e-03   -8.601065647403245e-01
    1.723934731773447e-02    3.438829802672938e+01    1.383317296171819e+01    8.368806506122796e-02    5.098417284894005e-03   -8.900348651267855e-01
    1.801019737766241e-02    3.592595610079432e+01    1.395736472143332e+01    7.797212538568714e-02    5.072804741342620e-03   -9.184078397992083e-01
    1.879778286440703e-02    3.749699727425217e+01    1.407575422203291e+01    7.285447169558654e-02    5.042692643080702e-03   -9.452126741025211e-01
    1.960209035565030e-02    3.910139477284839e+01    1.418888229319534e+01    6.826703155006281e-02    5.009015127862863e-03   -9.704512682839045e-01
    2.042310614409193e-02    4.073912125385830e+01    1.429724142931055e+01    6.414921614246859e-02    4.972628457024327e-03   -9.941383340649189e-01
    2.126081623768261e-02    4.241014880655230e+01    1.440127843796958e+01    6.044670188704578e-02    4.934358320624311e-03   -1.016299599068250e+00
    2.211520635986297e-02    4.411444895267251e+01    1.450139746016183e+01    5.711162911913584e-02    4.895028265154960e-03   -1.036970047972602e+00
    2.298626194980602e-02    4.585199264691642e+01    1.459796414439941e+01    5.410206302437064e-02    4.855431004175820e-03   -1.056192282578737e+00
    2.387396816266618e-02    4.762275027743362e+01    1.469130865493021e+01    5.138037803776868e-02    4.816255600309688e-03   -1.074015064112734e+00
    2.477830986983187e-02    4.942669166632965e+01    1.478172749783811e+01    4.891281947205215e-02    4.778068563790289e-03   -1.090492074282209e+00
    2.569927165918329e-02    5.126378607018022e+01    1.486948613189920e+01    4.666977488810632e-02    4.741315062877896e-03   -1.105680846032243e+00
    2.663683783535509e-02    5.313400218055522e+01    1.495482222674931e+01    4.462537925437433e-02    4.706391084397541e-03   -1.119641830164056e+00
    2.759099242000418e-02    5.503730812455282e+01    1.503794834962503e+01    4.275675907231059e-02    4.673711046005912e-03   -1.132437520640660e+00
    2.856171915208150e-02    5.697367146534170e+01    1.511905409890579e+01    4.104370647058783e-02    4.643737425592318e-03   -1.144131516186166e+00
    2.954900148810957e-02    5.894305920271461e+01    1.519830848684523e+01    3.946870696243012e-02    4.616900554081080e-03   -1.154787656053949e+00
    3.055282260246439e-02    6.094543777365077e+01    1.527586278106747e+01    3.801683920417373e-02    4.593291848318580e-03   -1.164469361170198e+00
    3.157316538766197e-02    6.298077305288735e+01    1.535185298183375e+01    3.667504614166793e-02    4.572650265827589e-03   -1.173239008911471e+00
    3.261001245465012e-02    6.504903035350158e+01    1.542640105268398e+01    3.543151410736134e-02    4.554751025889607e-03   -1.181157305157272e+00
    3.366334613310440e-02    6.715017442750107e+01    1.549961566611785e+01    3.427545590731485e-02    4.539658570621652e-03   -1.188282818244879e+00
    3.473314847172981e-02    6.928416946642564e+01    1.557159253125528e+01    3.319679012187066e-02    4.527630309860474e-03   -1.194671773516736e+00
    3.581940123856664e-02    7.145097910195732e+01    1.564241455405833e+01    3.218629585999176e-02    4.518729708873643e-03   -1.200378008760961e+00
    3.692208592130042e-02    7.365056640653874e+01    1.571215350989238e+01    3.123668236489756e-02    4.512537140338923e-03   -1.205452925861658e+00
    3.804118372757859e-02    7.588289389400479e+01    1.578087399920277e+01    3.034292241266409e-02    4.508395326974090e-03   -1.209945425860801e+00
    3.917667558532989e-02    7.814792352021966e+01    1.584863622307889e+01    2.950075226843481e-02    4.505955118058362e-03   -1.213901762022957e+00
    4.032854214308979e-02    8.044561668372602e+01    1.591549591690747e+01    2.870589221434608e-02    4.505188976435505e-03   -1.217365372557965e+00
    4.149676377033007e-02    8.277593422640253e+01    1.598150366674828e+01    2.795391445103050e-02    4.505838891839917e-03   -1.220376811504557e+00
    4.268132055779350e-02    8.513883643413128e+01    1.604670387023367e+01    2.724031919254605e-02    4.507200489922193e-03   -1.222973835518652e+00
    4.388219231783319e-02    8.753428303747489e+01    1.611113485202543e+01    2.656122189053169e-02    4.508509364640549e-03   -1.225191558960549e+00
    4.509935858475644e-02    8.996223321236232e+01    1.617482977638257e+01    2.591319559876615e-02    4.509291043178089e-03   -1.227062554382346e+00
    4.633279861517381e-02    9.242264558078513e+01    1.623781715647770e+01    2.529336532278418e-02    4.509588262321176e-03   -1.228616985207911e+00
    4.758249138835247e-02    9.491547821150245e+01    1.630012292642602e+01    2.470022191236992e-02    4.510046555683344e-03   -1.229882696903318e+00
    4.884841560657416e-02    9.744068862075494e+01    1.636177275449782e+01    2.413256116642932e-02    4.511657831964405e-03   -1.230885173170467e+00
    5.013054969549879e-02    9.999823377299006e+01    1.642279078898427e+01    2.358847821798846e-02    4.515420276507701e-03   -1.231647622022705e+00
    5.142887180453171e-02    1.025880700815948e+02    1.648319955709460e+01    2.306698680208555e-02    4.521968560155080e-03   -1.232191236446204e+00
    5.274335980719580e-02    1.052101534096377e+02    1.654302196084550e+01    2.256714482815570e-02    4.531388540636226e-03   -1.232535488694636e+00
    5.407399130150936e-02    1.078644390706229e+02    1.660227853233284e+01    2.208655241175842e-02    4.543495270250159e-03   -1.232698373085236e+00
    5.542074361036720e-02    1.105508818292503e+02    1.666098528646238e+01    2.162302239791717e-02    4.558001017843219e-03   -1.232696524856014e+00
    5.678359378192743e-02    1.132694359021867e+02    1.671915519496735e+01    2.117511607418076e-02    4.574651944932243e-03   -1.232545294057689e+00
    5.816251859000254e-02    1.160200549588465e+02    1.677679988444805e+01    2.074218800520395e-02    4.593506291079860e-03   -1.232258779776706e+00
    5.955749453445514e-02    1.188026921221807e+02    1.683393156792725e+01    2.032399629773102e-02    4.614627807307550e-03   -1.231849694376565e+00
    6.096849784159863e-02    1.216172999694764e+02    1.689056249625959e+01    1.991971629456212e-02    4.637821249982390e-03   -1.231329294450692e+00
    6.239550446460240e-02    1.244638305331648e+02    1.694670335231053e+01    1.952812475380195e-02    4.662707275107735e-03   -1.230707742721218e+00
    6.383849008390119e-02    1.273422353016379e+02    1.700236227739138e+01    1.914778605456490e-02    4.688646030755939e-03   -1.229994419355064e+00
    6.529743010761013e-02    1.302524652200766e+02    1.705754466425792e+01    1.877758143762085e-02    4.714966090374842e-03   -1.229198141799305e+00
    6.677229967194354e-02    1.331944706912857e+02    1.711225524820917e+01    1.841753756912919e-02    4.741227970001071e-03   -1.228326942285087e+00
    6.826307364163875e-02    1.361682015765398e+02    1.716650120208371e+01    1.806833312584714e-02    4.767211910331081e-03   -1.227387663271499e+00
    6.976972661038428e-02    1.391736071964370e+02    1.722029138225003e+01    1.772953364058505e-02    4.792827731678365e-03   -1.226385942532047e+00
    7.129223290125331e-02    1.422106363317636e+02    1.727363363547476e+01    1.740060447279675e-02    4.817705810206440e-03   -1.225326539128503e+00
    7.283056656714060e-02    1.452792372243661e+02    1.732653605790402e+01    1.708132160043290e-02    4.840963994994229e-03   -1.224213718927735e+00
    7.438470139120534e-02    1.483793575780338e+02    1.737900613492189e+01    1.677100534110832e-02    4.861693172164089e-03   -1.223051345263967e+00
    7.595461088731725e-02    1.515109445593897e+02    1.743105044676315e+01    1.646915607146889e-02    4.879319346873295e-03   -1.221842888238100e+00
    7.754026830050886e-02    1.546739447987916e+02    1.748267451478438e+01    1.617502700313933e-02    4.893514999355102e-03   -1.220591553277502e+00
    7.914164660743050e-02    1.578683043912403e+02    1.753388264230623e+01    1.588827642112454e-02    4.904223059862308e-03   -1.219300322503140e+00
    8.075871851681160e-02    1.610939688972999e+02    1.758467964048451e+01    1.560889775199264e-02    4.911575401722654e-03   -1.217971960470679e+00
    8.239145646992563e-02    1.643508833440248e+02    1.763507018991292e+01    1.533634680493647e-02    4.915874043835974e-03   -1.216608879462463e+00
    8.403983264105919e-02    1.676389922258957e+02    1.768505751064256e+01    1.507000442407735e-02    4.917729040014016e-03   -1.215212833572655e+00
    8.570381893798718e-02    1.709582395057674e+02    1.773464480150536e+01    1.481018895159820e-02    4.917750470327967e-03   -1.213785094103022e+00
    8.738338700245085e-02    1.743085686158223e+02    1.778383761712668e+01    1.455730704536437e-02    4.916322822574887e-03   -1.212326897548369e+00
    8.907850821064123e-02    1.776899224585350e+02    1.783264254403099e+01    1.431132319285768e-02    4.913891605659704e-03   -1.210839584325254e+00
    9.078915367368723e-02    1.811022434076456e+02    1.788106696910082e+01    1.407227539386237e-02    4.911118106302325e-03   -1.209324540105659e+00
    9.251529423814753e-02    1.845454733091410e+02    1.792911816758241e+01    1.383957716634938e-02    4.908684135224056e-03   -1.207783038918736e+00
    9.425690048650792e-02    1.880195534822471e+02    1.797680080949323e+01    1.361202937610509e-02    4.906747425561012e-03   -1.206216485287599e+00
    9.601394273768227e-02    1.915244247204280e+02    1.802411617977111e+01    1.338878466141243e-02    4.904942517596845e-03   -1.204626681145297e+00
    9.778639104751841e-02    1.950600272923952e+02    1.807106510807320e+01    1.317017950764636e-02    4.902900358723961e-03   -1.203015484188036e+00
    9.957421520930865e-02    1.986263009431258e+02    1.811765088988687e+01    1.295673236430188e-02    4.899945987876407e-03   -1.201384497232723e+00
    1.013773847543044e-01    2.022231848948892e+02    1.816387797764849e+01    1.274838752969043e-02    4.894682366713616e-03   -1.199734815901078e+00
    1.031958689522353e-01    2.058506178482829e+02    1.820975172765536e+01    1.254553621907789e-02    4.885479574470216e-03   -1.198066889486658e+00
    1.050296368118336e-01    2.095085379832774e+02    1.825527927355401e+01    1.234816617115446e-02    4.870983027533928e-03   -1.196380972854489e+00
    1.068786570813612e-01    2.131968829602689e+02    1.830046643145595e+01    1.215554394019074e-02    4.850198834242537e-03   -1.194677351065209e+00
    1.087428982491435e-01    2.169155899211436e+02    1.834531830536153e+01    1.196791474363604e-02    4.822567199339411e-03   -1.192955952086971e+00
    1.106223285441054e-01    2.206645954903466e+02    1.838984303607687e+01    1.178622159815679e-02    4.788020617800636e-03   -1.191216206449889e+00
    1.125169159363132e-01    2.244438357759637e+02    1.843405275996609e+01    1.161121823036538e-02    4.746682427219897e-03   -1.189457296916515e+00
    1.144266281375207e-01    2.282532463708095e+02    1.847796049045700e+01    1.144205670847338e-02    4.699025907441113e-03   -1.187678368476857e+00
    1.163514326017191e-01    2.320927623535256e+02    1.852157399498057e+01    1.127694153961300e-02    4.645756997112583e-03   -1.185878649356206e+00
    1.182912965256916e-01    2.359623182896858e+02    1.856489521651313e+01    1.111436515812447e-02    4.586766063179554e-03   -1.184057691928359e+00
    1.202461868495729e-01    2.398618482329130e+02    1.860792113159336e+01    1.095333156934817e-02    4.521392985815890e-03   -1.182215454036296e+00
    1.222160702574122e-01    2.437912857260019e+02    1.865064795135745e+01    1.079432457647347e-02    4.449209844038174e-03   -1.180352321114971e+00
    1.242009131777411e-01    2.477505638020516e+02    1.869307481714018e+01    1.063794307102598e-02    4.369726433454128e-03   -1.178469227958892e+00
    1.262006817841457e-01    2.517396149856075e+02    1.873520262419369e+01    1.048447690742632e-02    4.282167265971490e-03   -1.176567488490376e+00
    1.282153419958432e-01    2.557583712938104e+02    1.877703335366579e+01    1.033389722276489e-02    4.186014442885104e-03   -1.174648318935069e+00
    1.302448594782628e-01    2.598067642375565e+02    1.881856830133133e+01    1.018600013259566e-02    4.081442054034807e-03   -1.172712597618266e+00
    1.322891996436305e-01    2.638847248226627e+02    1.885981027800230e+01    1.004159499475700e-02    3.969420631573511e-03   -1.170760801058157e+00
    1.343483276515588e-01    2.679921835510439e+02    1.890076539542726e+01    9.901010882438593e-03    3.851060352077970e-03   -1.168793464251129e+00
    1.364222084096405e-01    2.721290704218970e+02    1.894144019803874e+01    9.764305248015491e-03    3.727274089711095e-03   -1.166811651340968e+00
    1.385108065740466e-01    2.762953149328937e+02    1.898184316224303e+01    9.631933926863867e-03    3.599428930341155e-03   -1.164816438114754e+00
    1.406140865501285e-01    2.804908460813817e+02    1.902198241167738e+01    9.502910703052262e-03    3.468619298841674e-03   -1.162807988417154e+00
    1.427320124930254e-01    2.847155923655960e+02    1.906186043376906e+01    9.375821486924424e-03    3.334916614982708e-03   -1.160785152097466e+00
    1.448645483082741e-01    2.889694817858763e+02    1.910147694714582e+01    9.250736916856838e-03    3.197816149282012e-03   -1.158745888925959e+00
    1.470116576524249e-01    2.932524418458941e+02    1.914083392146028e+01    9.128261625138356e-03    3.056950882895287e-03   -1.156687912891426e+00
    1.491733039336606e-01    2.975643995538890e+02    1.917993539065031e+01    9.008670756190397e-03    2.912411806649181e-03   -1.154609271990503e+00
    1.513494503124202e-01    3.019052814239114e+02    1.921878661296309e+01    8.892073319897883e-03    2.764057661763726e-03   -1.152508656829046e+00
    1.535400597020270e-01    3.062750134770765e+02    1.925739158376397e+01    8.777541350011920e-03    2.610912168243499e-03   -1.150385199375204e+00
    1.557450947693203e-01    3.106735212428239e+02    1.929574964407885e+01    8.664168923467015e-03    2.452778004760367e-03   -1.148238392860983e+00
    1.579645179352918e-01    3.151007297601869e+02    1.933385878869738e+01    8.552068883145494e-03    2.291167848768942e-03   -1.146068332659236e+00
    1.601982913757256e-01    3.195565635790700e+02    1.937171841630057e+01    8.441674385410644e-03    2.128124439520160e-03   -1.143875644610173e+00
    1.624463770218439e-01    3.240409467615355e+02    1.940933071425129e+01    8.333690950723333e-03    1.964864352159326e-03   -1.141661055505100e+00
    1.647087365609547e-01    3.285538028830966e+02    1.944670088868092e+01    8.228515485657296e-03    1.801186967825675e-03   -1.139425035270904e+00
    1.669853314371051e-01    3.330950550340204e+02    1.948383369812771e+01    8.125370705067065e-03    1.636062087337690e-03   -1.137167900853678e+00
    1.692761228517385e-01    3.376646258206388e+02    1.952072928451507e+01    8.023303812165466e-03    1.467901770132993e-03   -1.134889595317747e+00
    1.715810717643558e-01    3.422624373666668e+02    1.955738740180287e+01    7.923176535132984e-03    1.294988299220367e-03   -1.132589327368019e+00
    1.739001388931806e-01    3.468884113145308e+02    1.959381461698023e+01    7.826548973155829e-03    1.116482814520457e-03   -1.130266097404417e+00
    1.762332847158286e-01    3.515424688267024e+02    1.963002151009481e+01    7.733310819611518e-03    9.326291778585949e-04   -1.127919523388431e+00
    1.785804694699815e-01    3.562245305870438e+02    1.966601607127474e+01    7.642665138297956e-03    7.446994480114236e-04   -1.125549917949403e+00
    1.809416531540645e-01    3.609345168021580e+02    1.970180238801113e+01    7.553488932710082e-03    5.548138545351565e-04   -1.123158254786559e+00
    1.833167955279277e-01    3.656723472027497e+02    1.973737986955213e+01    7.465324045126830e-03    3.646933947621463e-04   -1.120746378999755e+00
    1.857058561135323e-01    3.704379410449927e+02    1.977275033289268e+01    7.379236146627749e-03    1.750209902568777e-04   -1.118316317405416e+00
    1.881087941956401e-01    3.752312171119059e+02    1.980791815852013e+01    7.294853182830416e-03   -1.405293494265323e-05   -1.115869174653616e+00
    1.905255688225079e-01    3.800520937147384e+02    1.984288467282555e+01    7.211774376833909e-03   -2.022656880791949e-04   -1.113404598907507e+00
    1.929561388065848e-01    3.849004886943600e+02    1.987765155553111e+01    7.130098239865227e-03   -3.890384409896621e-04   -1.110921029602827e+00
    1.954004627252144e-01    3.897763194226630e+02    1.991221979829839e+01    7.049664078366893e-03   -5.737323660848786e-04   -1.108417001668068e+00
    1.978584989213410e-01    3.946795028039697e+02    1.994659227328071e+01    6.971281001119377e-03   -7.564200887765289e-04   -1.105891817701457e+00
    2.003302055042190e-01    3.996099552764481e+02    1.998077505635938e+01    6.895089501315716e-03   -9.367946915376454e-04   -1.103345549603213e+00
    2.028155403501273e-01    4.045675928135368e+02    2.001477317991035e+01    6.820746663477406e-03   -1.113356021877089e-03   -1.100778802375366e+00
    2.053144611030869e-01    4.095523309253767e+02    2.004859146120868e+01    6.748397443693397e-03   -1.284595234099022e-03   -1.098192338535882e+00
    2.078269251755830e-01    4.145640846602506e+02    2.008223575795371e+01    6.678155538630123e-03   -1.449976233037682e-03   -1.095586866386022e+00
    2.103528897492902e-01    4.196027686060312e+02    2.011571100542011e+01    6.609317939108452e-03   -1.610037342603659e-03   -1.092962938012229e+00
    2.128923117758034e-01    4.246682968916375e+02    2.014901644833864e+01    6.540498063411459e-03   -1.765657153527416e-03   -1.090320559438966e+00
    2.154451479773698e-01    4.297605831884964e+02    2.018214594664692e+01    6.471128327597147e-03   -1.917969104725002e-03   -1.087659056108547e+00
    2.180113548476281e-01    4.348795407120160e+02    2.021509324501701e+01    6.401627289724278e-03   -2.068470239455248e-03   -1.084977716468601e+00
    2.205908886523488e-01    4.400250822230628e+02    2.024785544876353e+01    6.332883206223335e-03   -2.218999396311185e-03   -1.082276316829651e+00
    2.231837054301802e-01    4.451971200294505e+02    2.028043627098246e+01    6.266555929981286e-03   -2.371203259772751e-03   -1.079555334099968e+00
    2.257897609933970e-01    4.503955659874320e+02    2.031284739987725e+01    6.203525821214378e-03   -2.525839506957904e-03   -1.076815951614354e+00
    2.284090109286542e-01    4.556203315032040e+02    2.034509914852093e+01    6.142418459895823e-03   -2.682352197606213e-03   -1.074059275155778e+00
    2.310414105977430e-01    4.608713275344149e+02    2.037719413416691e+01    6.082084358091553e-03   -2.839225853872912e-03   -1.071285473901569e+00
